;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_14:58:56:766487;1777985936.6900408;149.75514045274213;0.13031288007732414;0.7487757022637106;0.0011331554789332534;0.7487757022637106;0.0011331554789332534;1.9183822133447694;-1.4310252572906696;0.0;-42.49999999999979;59.90846395;10.719325933333334;0.0;59.90846395;10.719325933333334;0.0;1777985936.688004;-130.853;0.0;0.58;1.031;0.041;-72.701;30.259;-3.835;-30.566;59.90847045;10.719993516666667;0.0;-0.7239814618397828;-37.35400836483745;0.00010914928061434015;1777985936.6673236;0.02271723747253418;0.0;0.0;-1.2688718194923974;-72.701;0.0;0.0;0.7239814618397828;-5.145991635162339;-1.2688718194923974
2026-05-05_14:58:57:173713;1777985937.0791433;115.55485614014044;18.59818110874408;0.5777742807007022;0.16172331398907894;0.5777742807007022;0.16172331398907894;1.949071935561374;-1.4008030307437007;0.0;-42.649999999999785;59.90846258333333;10.719322516666667;0.0;59.90846258333333;10.719322516666667;0.0;1777985937.0791433;-114.141;0.0;0.58;-0.467;2.717;-86.804;-20.746;13.006;-19.867;59.90847045;10.719993516666667;0.0;-0.8762408610746855;-37.545186333026486;0.00011028739028995371;1777985936.9788208;0.10032248497009277;0.0;0.0;-1.5150156039011577;-86.804;0.0;0.0;0.8762408610746855;-5.1048136669733;-1.459514133687738
2026-05-05_14:58:57:262198;1777985937.1935992;111.21164169651362;20.943455334156354;0.5560582084825682;0.18211700290570743;0.5560582084825682;0.18211700290570743;1.982537568162205;-1.3883673817402373;0.0;-42.799999999999784;59.90846198333333;10.719319966666667;0.0;59.90846198333333;10.719319966666667;0.0;1777985937.1925993;-114.087;0.0;0.58;-1.225;3.254;-87.623;-17.923;13.734;-20.121;59.90847045;10.719993516666667;0.0;-0.943085851155738;-37.68786991178867;0.0001111373151102546;1777985937.1768537;0.016745567321777344;0.0;0.0;-1.5293098504749914;-87.623;0.0;0.0;0.943085851155738;-5.112130088211117;-1.5293098504749914
2026-05-05_14:58:57:489121;1777985937.4004169;113.08323446457547;19.933558522114623;0.5654161723228773;0.1733352914966489;0.5654161723228773;0.1733352914966489;2.018707800996978;-1.3934577424457495;0.0;-42.94999999999978;59.90846198333333;10.719319966666667;0.0;59.90846198333333;10.719319966666667;0.0;1777985937.398182;-116.028;0.0;0.58;-1.225;3.254;-87.623;-17.923;13.734;-20.121;59.90847045;10.719993516666667;0.0;-0.943085851155738;-37.68786991178867;0.0001111373151102546;1777985937.2875211;0.11289572715759277;0.0;0.0;-1.5293098504749914;-87.623;0.0;0.0;0.943085851155738;-5.262130088211116;-1.5293098504749914
2026-05-05_14:58:57:612416;1777985937.4983635;84.51982204517422;35.35868668311068;0.4225991102258711;0.3074668407227016;0.4225991102258711;0.3074668407227016;2.0574927808995334;-1.3776045358922082;0.0;-43.09999999999978;59.908461216666666;10.7193172;0.0;59.908461216666666;10.7193172;0.0;1777985937.4983635;-120.41;0.0;0.58;-3.047;5.282;-95.894;7.019;-2.037;-29.68;59.90847045;10.719993516666667;0.0;-1.028499165414985;-37.84267706926669;0.00011206427749932413;1777985937.4891212;0.00924229621887207;0.0;0.0;-1.6736660329074424;-95.894;-0.0;0.0;1.028499165414985;-5.257322930733089;-1.6736660329074424
2026-05-05_14:58:57:706581;1777985937.6274443;81.2165400042105;37.14155034941157;0.4060827000210525;0.32297000303836143;0.4060827000210525;0.32297000303836143;2.098815136401537;-1.3828366539899237;0.0;-43.24999999999978;59.90846018333333;10.719313883333333;0.0;59.90846018333333;10.719313883333333;0.0;1777985937.6216924;-121.607;79.47178195081884;0.58;-3.047;5.282;-95.894;7.019;-2.037;-29.68;59.90847045;10.719993516666667;0.0;-1.143621687292871;-38.02825928392128;0.00011318424300932328;1777985937.6189444;0.008499860763549805;0.0;0.0;-1.6736660329074424;-95.894;-0.0;0.0;1.028499165414985;-5.407322930733088;-1.6736660329074424
2026-05-05_14:58:57:880427;1777985937.7768495;57.46837966807072;49.96601489646979;0.28734189834035356;0.434487086056259;0.28734189834035356;0.434487086056259;2.142578703007312;-1.3610321491913875;0.0;-43.39999999999978;59.90845905;10.7193099;0.0;59.90845905;10.7193099;0.0;1777985937.7768495;-118.692;4.975415090009905;0.58;0.501;0.884;-104.93;14.615;-12.231;-23.264;59.90847045;10.719993516666667;0.0;-1.2698848877902316;-38.25114434743146;0.00011453886418311132;1777985937.7253635;0.05148601531982422;0.0;0.0;-1.8313739841176502;-104.93;-0.0;0.0;1.143621687292871;-5.371740716078499;-1.8313739841176502
2026-05-05_14:58:58:022703;1777985937.927938;50.690479584434634;53.626486613758445;0.25345239792217317;0.46631727490224734;0.25345239792217317;0.46631727490224734;2.188701331072641;-1.3355797884245182;0.0;-43.54999999999978;59.908458;10.719305733333334;0.0;59.908458;10.719305733333334;0.0;1777985937.927938;-117.637;5.874719967646608;0.58;2.077;0.532;-107.303;12.64;1.134;-18.293;59.90847045;10.719993516666667;0.0;-1.3868637403413595;-38.48428757876972;0.00011596105288969039;1777985937.8835368;0.04440116882324219;0.0;0.0;-1.8727906472674754;-107.303;-0.0;0.0;1.2698848877902316;-5.298855652568314;-1.8727906472674754
2026-05-05_14:58:58:267587;1777985938.191659;16.999933081118062;71.81962431803159;0.08499966540559031;0.6245184723307095;0.08499966540559031;0.6245184723307095;2.2370785170781544;-1.3109087992634643;0.0;-43.699999999999775;59.90845698333333;10.71930165;0.0;59.90845698333333;10.71930165;0.0;1777985938.191659;-126.346;1.5093613509773718;0.58;2.96;3.783;-111.867;-3.944;9.045;-17.638;59.90847045;10.719993516666667;0.0;-1.5001289367005033;-38.71276794548236;0.00011736497802417034;1777985938.022704;0.16895508766174316;-0.6703864200047446;-1.3523142148289427;-1.9524474743284967;-111.867;1.5047041101313972;-0.11847881122326509;1.3868637403413595;-5.215712421230059;-1.8727906472674754
2026-05-05_14:58:58:407826;1777985938.3315654;29.708177173919243;64.94610851009566;0.1485408858695962;0.5647487696530057;0.1485408858695962;0.5647487696530057;2.2875807439578604;-1.286684789690097;0.0;-43.849999999999774;59.90845698333333;10.71930165;0.0;59.90845698333333;10.71930165;0.0;1777985938.3315654;-130.278;0.0;0.58;1.183;3.556;-114.926;-11.83;-12.313;-19.839;59.90847045;10.719993516666667;0.0;-1.5001289367005033;-38.71276794548236;0.00011736497802417034;1777985938.2675877;0.06397771835327148;0.0;0.0;-2.0058370961470033;-114.92600000000002;-0.0;0.0;1.5001289367005033;-5.137232054517412;-1.9524474743284967
2026-05-05_14:58:58:481667;1777985938.4247017;24.540316941201855;67.74709949690667;0.12270158470600928;0.5891052130165797;0.12270158470600928;0.5891052130165797;2.340056344078051;-1.252705014358256;0.0;-43.99999999999977;59.908455483333334;10.71929765;0.0;59.908455483333334;10.71929765;0.0;1777985938.4086;-131.243;3.6259417583977593;0.58;1.183;3.556;-114.926;-11.83;-12.313;-19.839;59.90847045;10.719993516666667;0.0;-1.667242686204483;-38.93658605131986;0.00011876750098449573;1777985938.4118807;0.012820959091186523;0.0;0.0;-2.0058370961470033;-114.92600000000002;-0.0;0.0;1.667242686204483;-5.063413948679916;-2.0058370961470033
2026-05-05_14:58:58:696121;1777985938.6263971;17.005825799255515;71.81523614253571;0.08502912899627757;0.6244803142829192;0.08502912899627757;0.6244803142829192;2.3943375036228436;-1.2612760497057827;0.0;-44.14999999999977;59.90845366666667;10.719293616666667;0.0;59.90845366666667;10.719293616666667;0.0;1777985938.6263971;-128.663;3.3533558230673837;0.58;-0.576;1.254;-117.897;-8.164;-15.159;-16.622;59.90847045;10.719993516666667;0.0;-1.8696364672575674;-39.16226968643532;0.00012020167858406428;1777985938.535997;0.09040021896362305;0.0;0.0;-2.057690828223755;-117.89700000000002;-0.0;0.0;1.667242686204483;-5.213413948679914;-2.057690828223755
2026-05-05_14:58:58:913182;1777985938.8319702;16.996846220893605;71.80909072932242;0.08498423110446802;0.6244268759071515;0.08498423110446802;0.6244268759071515;2.4502492786377026;-1.2217896763623999;0.0;-44.29999999999977;59.9084523;10.719289683333333;0.0;59.9084523;10.719289683333333;0.0;1777985938.8183563;-119.176;2.1894111543010037;0.58;-1.089;-0.098;-119.792;1.78;0.359;-5.012;59.90847045;10.719993516666667;0.0;-2.0218954656682664;-39.382357403998775;0.00012159896858243702;1777985938.6961217;0.1358485221862793;-1.1207998140893811;-1.6200965164837144;-2.090764817549047;-119.792;1.9628487123084142;-0.16771964278121354;1.8696364672575674;-5.137730313564447;-2.090764817549047
2026-05-05_14:58:59:024689;1777985938.9199793;23.942019590938813;68.06901594437971;0.11971009795469406;0.5919044864728671;0.11971009795469406;0.5919044864728671;2.5076473990350285;-1.1911683056007165;0.0;-44.44999999999977;59.9084523;10.719289683333333;0.0;59.9084523;10.719289683333333;0.0;1777985938.9199793;-114.862;0.0;0.58;0.203;1.513;-120.028;7.757;10.397;0.315;59.90847045;10.719993516666667;0.0;-2.0218954656682664;-39.382357403998775;0.00012159896858243702;1777985938.9131825;0.006796836853027344;0.0;0.0;-2.094883794583754;-120.02800000000002;-0.0;0.0;2.0218954656682664;-5.067642596000994;-2.094883794583754
2026-05-05_14:58:59:121952;1777985939.0342605;20.22991967868677;70.07236035869416;0.10114959839343385;0.609324872684297;0.10114959839343385;0.609324872684297;2.5663823367683842;-1.1688238677830771;0.0;-44.59999999999977;59.90845135;10.719285883333333;0.0;59.90845135;10.719285883333333;0.0;1777985939.0342605;-116.649;0.0;0.58;0.203;1.513;-120.028;7.757;10.397;0.315;59.90847045;10.719993516666667;0.0;-2.12773339412088;-39.59498409709176;0.0001229470510437647;1777985939.0303173;0.003943204879760742;0.0;0.0;-2.094883794583754;-120.02800000000002;-0.0;0.0;2.12773339412088;-5.005015902908006;-2.094883794583754
2026-05-05_14:58:59:263359;1777985939.1881378;21.333638902378294;69.47618763129572;0.10666819451189147;0.6041407620112671;0.10666819451189147;0.6041407620112671;2.6263001979311142;-1.1793470236494978;0.0;-44.749999999999766;59.90845028333333;10.719282133333333;0.0;59.90845028333333;10.719282133333333;0.0;1777985939.1881378;-118.564;4.946131675041334;0.58;0.372;2.198;-119.62;-9.881;-9.256;4.292;59.90847045;10.719993516666667;0.0;-2.246569258199785;-39.80481323697316;0.0001242909129517411;1777985939.1393838;0.048753976821899414;0.0;0.0;-2.0877628512356172;-119.62000000000002;-0.0;0.0;2.12773339412088;-5.155015902908005;-2.0877628512356172
2026-05-05_14:58:59:343229;1777985939.2751884;24.602918128632346;67.71027348375365;0.12301459064316173;0.5887849868152492;0.12301459064316173;0.5887849868152492;2.687243270381806;-1.1555190166070377;0.0;-44.899999999999764;59.90845028333333;10.719282133333333;0.0;59.90845028333333;10.719282133333333;0.0;1777985939.2751884;-118.572;0.0;0.58;0.372;2.198;-119.62;-9.881;-9.256;4.292;59.90847045;10.719993516666667;0.0;-2.246569258199785;-39.80481323697316;0.0001242909129517411;1777985939.2633595;0.011828899383544922;0.0;0.0;-2.0877628512356172;-119.62000000000002;-0.0;0.0;2.246569258199785;-5.095186763026604;-2.0877628512356172
2026-05-05_14:58:59:587055;1777985939.4377513;20.222937031662923;70.07554669726602;0.10111468515831462;0.6093525799762263;0.10111468515831462;0.6093525799762263;2.7490856111317736;-1.1297098315282916;0.0;-45.04999999999976;59.90844915;10.719278216666666;0.0;59.90844915;10.719278216666666;0.0;1777985939.4377513;-117.645;0.0;0.58;0.372;2.198;-119.62;-9.881;-9.256;4.292;59.90847045;10.719993516666667;0.0;-2.372832390638584;-40.02396815415387;0.00012570327153049732;1777985939.3664842;0.07126712799072266;0.0;0.0;-2.0877628512356172;-119.62000000000002;-0.0;0.0;2.372832390638584;-5.026031845845893;-2.0877628512356172
2026-05-05_14:58:59:697793;1777985939.6429503;26.481629225370426;66.6960201299552;0.13240814612685214;0.579965392434393;0.13240814612685214;0.579965392434393;2.8116973483957075;-1.1058356507928573;0.0;-45.19999999999976;59.90844815;10.719274216666667;0.0;59.90844815;10.719274216666667;0.0;1777985939.6429503;-109.252;0.0;0.58;-1.861;0.58;-116.617;9.523;14.783;6.193;59.90847045;10.719993516666667;0.0;-2.4842406977219222;-40.2477857665741;0.00012715127797480186;1777985939.5890641;0.05388617515563965;0.0;0.0;-2.0353506137982276;-116.61700000000002;-0.0;0.0;2.4842406977219222;-4.952214233425664;-2.0428555295818027
2026-05-05_14:58:59:909554;1777985939.8238342;23.71549665748939;68.1893470099692;0.11857748328744694;0.5929508435649495;0.11857748328744694;0.5929508435649495;2.8749459355510085;-1.1176878755894242;0.0;-45.34999999999976;59.908447333333335;10.719270183333334;0.0;59.908447333333335;10.719270183333334;0.0;1777985939.8169477;-105.781;4.28773175868247;0.58;-1.435;1.171;-116.378;10.617;14.649;6.525;59.90847045;10.719993516666667;0.0;-2.575223668934081;-40.47346830620895;0.00012861358609761453;1777985939.760197;0.06363725662231445;0.0;0.0;-2.0311792768859607;-116.37799999999999;-0.0;0.0;2.4842406977219222;-5.102214233425663;-2.0311792768859607
2026-05-05_14:58:59:994856;1777985939.9223151;31.168800214771423;64.16736986858528;0.15584400107385712;0.5579771292920459;0.15584400107385712;0.5579771292920459;2.9386961764005624;-1.0973364869953728;0.0;-45.49999999999976;59.908447333333335;10.719270183333334;0.0;59.908447333333335;10.719270183333334;0.0;1777985939.9223151;-105.312;0.0;0.58;-0.22;2.357;-115.527;7.203;1.954;8.225;59.90847045;10.719993516666667;0.0;-2.575223668934081;-40.47346830620895;0.00012861358609761453;1777985939.9123676;0.009947538375854492;0.0;0.0;-2.0163265249514892;-115.52700000000002;-0.0;0.0;2.575223668934081;-5.026531693790808;-2.0163265249514892
2026-05-05_14:59:00:202768;1777985940.1240478;32.57590831866799;63.40746841420478;0.16287954159333995;0.5513692905583024;0.16287954159333995;0.5513692905583024;3.0028446906103996;-1.0756700284106673;0.0;-45.64999999999976;59.90844653333333;10.71926585;0.0;59.90844653333333;10.71926585;0.0;1777985940.1240478;-107.911;0.0;0.58;0.307;1.122;-113.818;-2.071;-12.038;8.851;59.90847045;10.719993516666667;0.0;-2.6643495960321584;-40.71593706814388;0.00013018817370280544;1777985940.0391607;0.08488702774047852;0.0;0.0;-1.986498848034906;-113.818;-0.0;0.0;2.6643495960321584;-4.934062931855877;-1.986498848034906
2026-05-05_14:59:00:296911;1777985940.2027683;27.984764312781962;65.8841430332028;0.1399238215639098;0.5729055915930679;0.1399238215639098;0.5729055915930679;3.0672809052313856;-1.08808718665113;0.0;-45.799999999999756;59.90844571666667;10.719261183333334;0.0;59.90844653333333;10.71926585;0.0;1777985940.2027683;-108.839;0.0;0.58;0.307;1.122;-113.818;-2.071;-12.038;8.851;59.90847045;10.719993516666667;0.0;-2.755332145965399;-40.97705723087565;0.00013189460547113896;1777985940.2027683;0.0;0.0;0.0;-1.986498848034906;-113.818;-0.0;0.0;2.6643495960321584;-5.084062931855875;-1.986498848034906
2026-05-05_14:59:00:538340;1777985940.445005;16.99957743654721;71.81924999180569;0.08499788718273604;0.6245152173200494;0.08499788718273604;0.6245152173200494;3.131886325024971;-1.0648377663144495;0.0;-45.949999999999754;59.90844478333333;10.719256666666666;0.0;59.90844478333333;10.719256666666666;0.0;1777985940.4355226;-107.389;2.3107092836387353;0.58;-0.573;-0.944;-112.12;-2.057;-1.651;6.262;59.90847045;10.719993516666667;0.0;-2.8593126909969517;-41.22978443501544;0.00013356450649304463;1777985940.317255;0.12774991989135742;-0.8139382405873999;-1.9782963805747598;-1.9568631573360424;-112.12;2.139174861122605;-0.009107273290623885;2.755332145965399;-4.972942769124103;-1.9568631573360424
2026-05-05_14:59:00:935595;1777985940.843541;17.000139635354348;71.8196027726559;0.08500069817677174;0.6245182849796165;0.08500069817677174;0.6245182849796165;3.196574210475563;-1.0035845233277572;0.0;-46.09999999999975;59.90844353333333;10.719248416666666;0.0;59.90844353333333;10.719248416666666;0.0;1777985940.843541;-91.169;0.888675659788499;0.58;-0.236;4.757;-107.191;-7.1;-2.535;13.941;59.90847045;10.719993516666667;0.0;-2.9985709388864112;-41.69140739266794;0.00013662303206474213;1777985940.5815952;0.2619457244873047;-0.1701181747917995;-0.8722409270797375;-1.870835878505242;-107.191;0.8835531753367077;0.09527966530080983;2.9540092103421154;-4.637072388903192;-1.9259359229907027
2026-05-05_14:59:01:259070;1777985941.177256;16.99141084080036;71.79266327163494;0.08495705420400179;0.6242840284489994;0.08495705420400179;0.6242840284489994;3.2612449650476005;-0.9889682441702181;0.0;-46.24999999999975;59.90844336666667;10.719244383333333;0.0;59.90844336666667;10.719244383333333;0.0;1777985941.177256;-90.915;0.9593470924806515;0.58;-0.544;4.443;-106.608;-8.654;-7.571;14.578;59.90847045;10.719993516666667;0.0;-3.017136847116199;-41.91708917974392;0.00013810545075987335;1777985940.9412162;0.2360398769378662;-0.07865581219005094;-0.9561172036002404;-1.8606606089661148;-106.608;0.9387121270165776;0.19790499337720846;2.9985709388864112;-4.558592607331811;-1.8606606089661148
2026-05-05_14:59:01:496253;1777985941.3854759;41.65252810746499;58.50275876566657;0.20826264053732493;0.5087196414405789;0.20826264053732493;0.5087196414405789;3.3257605053158645;-0.9519920671813469;0.0;-46.39999999999975;59.908443266666666;10.719240266666667;0.0;59.908443266666666;10.719240266666667;0.0;1777985941.3854759;-94.034;0.0;0.58;-3.913;-2.373;-102.522;-9.624;-28.556;11.317;59.90847045;10.719993516666667;0.0;-3.0282753079239306;-42.14743372726;0.00013962636530351347;1777985941.26262;0.12285590171813965;0.0;0.0;-1.7893464557296266;-102.522;-0.0;0.0;3.0282753079239306;-4.252566272739749;-1.7893464557296266
2026-05-05_14:59:01:601814;1777985941.5259142;45.158345277454536;56.609972187624535;0.22579172638727268;0.49226062771847423;0.22579172638727268;0.49226062771847423;3.3899831463354047;-0.941787350924395;0.0;-46.54999999999975;59.9084432;10.71923615;0.0;59.9084432;10.71923615;0.0;1777985941.5233924;-90.053;0.0;0.58;-4.644;-5.042;-99.878;6.862;7.519;9.583;59.90847045;10.719993516666667;0.0;-3.0357000622648096;-42.37777823371987;0.00014115169131057037;1777985941.4990497;0.02686452865600586;0.0;0.0;-1.7431999503068965;-99.878;-0.0;0.0;3.0357000622648096;-4.1722217662798755;-1.7431999503068965
2026-05-05_14:59:01:784071;1777985941.699915;52.073968214061026;52.87894820477272;0.26036984107030514;0.4598169409110671;0.26036984107030514;0.4598169409110671;3.4537350014328014;-0.9331976098511929;0.0;-46.69999999999975;59.90844318333333;10.719232183333334;0.0;59.90844318333333;10.719232183333334;0.0;1777985941.699915;-82.64;0.0;0.58;-0.27;1.83;-97.418;21.816;35.456;13.24;59.90847045;10.719993516666667;0.0;-3.0375543625549484;-42.59972956044562;0.00014262617985782988;1777985941.6018147;0.09810018539428711;0.0;0.0;-1.7002648507078362;-97.41800000000002;-0.0;0.0;3.0375543625549484;-4.10027043955413;-1.717246904329741
2026-05-05_14:59:01:870522;1777985941.8008504;52.92470306747587;52.41671279075522;0.2646235153373793;0.45579750252830625;0.2646235153373793;0.45579750252830625;3.5168439378346843;-0.9299785170035997;0.0;-46.849999999999746;59.9084433;10.7192287;0.0;59.9084433;10.7192287;0.0;1777985941.8003438;-68.892;0.0;0.58;0.549;3.203;-96.853;20.087;34.554;14.094;59.90847045;10.719993516666667;0.0;-3.024554196606949;-42.79463622888662;0.0001439228322008823;1777985941.7941756;0.006674766540527344;0.0;0.0;-1.690403740434068;-96.853;-0.0;0.0;3.024554196606949;-4.055363771113129;-1.690403740434068
