;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_13:03:29:040919;1777979009.0409193;69.39010824615225;1.2845489096770506;0.34695054123076124;0.011169990518930875;0.34695054123076124;0.011169990518930875;2.9611762836198126;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842718333333;10.719674883333333;0.0;59.90842718333333;10.719674883333333;0.0;1777979009.0409193;15.228;0.6840501308573301;0.67;-0.531;-1.09;21.093;-15.469;1.581;-1.432;59.90850115;10.719670616666667;0.0;-8.240680348718861;0.2387376535508987;5.3239243227309885e-06;1777979008.9281015;0.11281776428222656;0.0;0.0;0.0;-0.0;-2.938981421957994;-0.3618745418763436;0.36814229912316376
2026-05-05_13:03:29:174830;1777979009.1607485;71.082570795788;1.2029417732345768;0.35541285397894;0.01046036324551806;0.35541285397894;0.01046036324551806;3.0412231988379803;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842788333333;10.719675266666666;0.0;59.90842788333333;10.719675266666666;0.0;1777979009.1607485;21.2;0.6749887084798466;0.67;-2.197;-0.373;20.956;-12.212;7.677;-0.563;59.90850115;10.719670616666667;0.0;-8.162692837196786;0.2601867341744666;5.225612699888416e-06;1777979009.0409193;0.11982917785644531;0.0;0.0;0.0;-0.0;-3.0169689334800687;-0.3833236224999115;0.36575119804793177
2026-05-05_13:03:29:273811;1777979009.2697399;71.06862778543743;1.1229389091817548;0.35534313892718716;0.009764686166797867;0.35534313892718716;0.009764686166797867;3.0412231988379803;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842788333333;10.719675266666666;0.0;59.90842788333333;10.719675266666666;0.0;1777979009.2697399;28.365;0.0;0.67;-2.586;-0.009;20.921;-9.775;9.045;-0.337;59.90850115;10.719670616666667;0.0;-8.162692837196786;0.2601867341744666;5.225612699888416e-06;1777979009.1607485;0.10899138450622559;0.0;0.0;0.0;-0.0;-3.0169689334800687;-0.3833236224999115;0.3651403328097338
2026-05-05_13:03:29:386544;1777979009.3796594;72.88179358877483;1.27891954919922;0.3644089679438741;0.011121039558254086;0.3644089679438741;0.011121039558254086;3.1262172204965806;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842861666667;10.719675816666667;0.0;59.90842861666667;10.719675816666667;0.0;1777979009.3796594;31.442;0.7942632688695767;0.67;-2.898;1.628;20.823;2.677;10.161;0.096;59.90850115;10.719670616666667;0.0;-8.080991631388372;0.2909615028948749;5.1215879008914555e-06;1777979009.2697399;0.10991954803466797;0.0;0.0;0.0;-0.0;-3.0986701392884832;-0.4140983912203198;0.36342991014277937
2026-05-05_13:03:29:483483;1777979009.4824705;72.87320963124222;1.2088693837535496;0.3643660481562111;0.010511907684813474;0.3643660481562111;0.010511907684813474;3.1262172204965806;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842861666667;10.719675816666667;0.0;59.90842861666667;10.719675816666667;0.0;1777979009.4824705;31.55;0.0;0.67;-2.675;2.005;20.802;7.976;8.581;-0.099;59.90850115;10.719670616666667;0.0;-8.080991631388372;0.2909615028948749;5.1215879008914555e-06;1777979009.3796594;0.10281109809875488;0.0;0.0;0.0;-0.0;-3.0986701392884832;-0.4140983912203198;0.3630633909998604
2026-05-05_13:03:29:594049;1777979009.587049;74.6896212649184;1.401677935041936;0.373448106324592;0.012188503782973356;0.373448106324592;0.012188503782973356;3.2115985396079947;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842933333333;10.719676633333334;0.0;59.90842933333333;10.719676633333334;0.0;1777979009.587049;29.91;0.8796821750514622;0.67;-1.143;3.054;20.697;10.75;4.658;-0.491;59.90850115;10.719670616666667;0.0;-8.001147272159185;0.33665737254040407;5.02397566037871e-06;1777979009.4824705;0.10457849502563477;0.0;0.0;0.0;-0.0;-3.1785144985176697;-0.45979426086584896;0.36123079528526647
2026-05-05_13:03:29:828213;1777979009.8166456;74.6896212649184;1.2907612061689646;0.373448106324592;0.011224010488425779;0.373448106324592;0.011224010488425779;3.2115985396079947;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90842933333333;10.719676633333334;0.0;59.90842933333333;10.719676633333334;0.0;1777979009.8166456;28.547;0.0;0.67;-1.143;3.054;20.697;10.75;4.658;-0.491;59.90850115;10.719670616666667;0.0;-8.001147272159185;0.33665737254040407;5.02397566037871e-06;1777979009.587049;0.22959661483764648;0.0;0.0;0.0;-0.0;-3.1785144985176697;-0.45979426086584896;0.36123079528526647
2026-05-05_13:03:29:832317;1777979009.8300521;76.5450723916534;2.619852890304298;0.382725361958267;0.02278132948090694;0.382725361958267;0.02278132948090694;3.2991706100487486;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843006666667;10.71967745;0.0;59.90843006666667;10.71967745;0.0;1777979009.8300521;25.328;6.982572389315559;0.67;0.597;2.696;20.577;1.973;-5.014;0.34;59.90850115;10.719670616666667;0.0;-7.919446065521777;0.3823532402325802;4.924736817457642e-06;1777979009.8166456;0.013406515121459961;0.0;0.0;0.0;-0.0;-3.260215705155078;-0.5054901285580251;0.3591364001828734
2026-05-05_13:03:29:936945;1777979009.9369452;76.5450723916534;1.3845992162869858;0.382725361958267;0.012039993185104224;0.382725361958267;0.012039993185104224;3.2991706100487486;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843006666667;10.71967745;0.0;59.90843006666667;10.71967745;0.0;1777979009.9369452;27.084;0.0;0.67;0.597;2.696;20.577;1.973;-5.014;0.34;59.90850115;10.719670616666667;0.0;-7.919446065521777;0.3823532402325802;4.924736817457642e-06;1777979009.8300521;0.10689306259155273;0.0;0.0;0.0;-0.0;-3.260215705155078;-0.5054901285580251;0.3591364001828734
2026-05-05_13:03:30:101418;1777979010.0961258;78.47475647156892;1.406227470695978;0.3923737823578446;0.012228064962573722;0.3923737823578446;0.012228064962573722;3.3878422746267125;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908430816666666;10.71967815;0.0;59.908430816666666;10.71967815;0.0;1777979010.0961258;27.084;0.5797348169600377;0.67;0.597;2.696;20.577;1.973;-5.014;0.34;59.90850115;10.719670616666667;0.0;-7.8358880151923085;0.42152112353215143;4.823870710879419e-06;1777979009.9369452;0.1591806411743164;0.0;0.0;0.0;-0.0;-3.3437737554845466;-0.5446580118575963;0.3591364001828734
2026-05-05_13:03:30:172297;1777979010.1722972;80.48007558172941;0.621650884772522;0.402400377908647;0.005405659867587147;0.402400377908647;0.005405659867587147;3.473355007415266;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908431533333335;10.719678883333334;0.0;59.908431533333335;10.719678883333334;0.0;1777979010.1722972;29.768;1.1785393793375607;0.67;0.143;0.822;20.897;-1.665;-4.861;1.032;59.90850115;10.719670616666667;0.0;-7.756043651946017;0.4625541433923208;4.728586309177274e-06;1777979010.0961258;0.0761713981628418;0.0;0.0;0.0;-0.0;-3.423618118730838;-0.5856910317177657;0.3647214537892549
2026-05-05_13:03:30:302930;1777979010.2924185;80.49947665860172;1.1437549567043443;0.4024973832930086;0.009945695275689951;0.4024973832930086;0.009945695275689951;3.473355007415266;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908431533333335;10.719678883333334;0.0;59.908431533333335;10.719678883333334;0.0;1777979010.2924185;28.907;0.0;0.67;0.031;0.492;20.94;-1.292;-3.918;0.551;59.90850115;10.719670616666667;0.0;-7.756043651946017;0.4625541433923208;4.728586309177274e-06;1777979010.1722972;0.12012124061584473;0.0;0.0;0.0;-0.0;-3.423618118730838;-0.5856910317177657;0.3654719453676125
2026-05-05_13:03:30:390446;1777979010.3904462;82.56656744621026;1.2274189372769089;0.4128328372310513;0.01067320815023399;0.4128328372310513;0.01067320815023399;3.568380901286723;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843233333333;10.719679633333334;0.0;59.90843233333333;10.719679633333334;0.0;1777979010.3904462;25.724;1.0049611633793374;0.67;-0.46;-0.007;20.929;-3.635;-1.454;-0.071;59.90850115;10.719670616666667;0.0;-7.666915063656297;0.5045197287702943;4.625751206965845e-06;1777979010.2924185;0.09802770614624023;0.0;0.0;0.0;-0.0;-3.5127467070205585;-0.6276566170957392;0.365279959149893
2026-05-05_13:03:30:556815;1777979010.5362544;84.90998634598506;1.2537960696810946;0.4245499317299253;0.01090257451896604;0.4245499317299253;0.01090257451896604;3.6762010538631262;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843325;10.719680366666667;0.0;59.90843325;10.719680366666667;0.0;1777979010.520127;24.238;0.8487103000249635;0.67;-0.818;-0.029;20.913;-4.658;0.063;-0.088;59.90850115;10.719670616666667;0.0;-7.564788554756357;0.545552741656177;4.506088656430762e-06;1777979010.3904462;0.14580821990966797;0.0;0.0;0.0;-0.0;-3.6148732159204977;-0.6686896299816218;0.36500070646957417
2026-05-05_13:03:30:628666;1777979010.611206;84.89761086263611;1.312261267603843;0.4244880543131806;0.011410967544381242;0.4244880543131806;0.011410967544381242;3.6762010538631262;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843325;10.719680366666667;0.0;59.90843325;10.719680366666667;0.0;1777979010.611206;24.432;0.0;0.67;-1.371;0.221;20.887;-4.217;3.011;-0.032;59.90850115;10.719670616666667;0.0;-7.564788554756357;0.545552741656177;4.506088656430762e-06;1777979010.5362544;0.0749516487121582;0.0;0.0;0.0;-0.0;-3.6148732159204977;-0.6686896299816218;0.3645469208640555
2026-05-05_13:03:30:726401;1777979010.7264018;87.25374225737141;1.2807168764630572;0.43626871128685707;0.011136668490983105;0.43626871128685707;0.011136668490983105;3.784325274113324;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908434166666666;10.719681116666667;0.0;59.908434166666666;10.719681116666667;0.0;1777979010.7264018;26.589;0.9584777212962672;0.67;-1.604;0.574;20.885;-2.44;4.75;0.294;59.90850115;10.719670616666667;0.0;-7.462662045911879;0.5875183208934667;4.389623144973598e-06;1777979010.611206;0.11519575119018555;0.0;0.0;0.0;-0.0;-3.7169997247649764;-0.7106552092189116;0.3645120142790157
2026-05-05_13:03:30:912233;1777979010.8918211;87.31391328065892;1.1125400915243626;0.43656956640329464;0.00967426166542924;0.43656956640329464;0.00967426166542924;3.784325274113324;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908434166666666;10.719681116666667;0.0;59.908434166666666;10.719681116666667;0.0;1777979010.8918211;30.571;0.0;0.67;-1.407;1.501;21.008;3.471;5.928;1.474;59.90850115;10.719670616666667;0.0;-7.462662045911879;0.5875183208934667;4.389623144973598e-06;1777979010.7264018;0.165419340133667;0.0;0.0;0.0;-0.0;-3.7169997247649764;-0.7106552092189116;0.3666587692589687
2026-05-05_13:03:31:010156;1777979011.000698;90.0465638330263;0.7323148004137693;0.45023281916513147;0.0063679547862066895;0.45023281916513147;0.0063679547862066895;3.903679174160029;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843516666666;10.71968205;0.0;59.90843516666666;10.71968205;0.0;1777979011.000698;31.951;1.1301144814417787;0.67;-0.439;2.287;21.264;7.056;4.063;1.88;59.90850115;10.719670616666667;0.0;-7.3512513088798155;0.6397421523970699;4.266352521042904e-06;1777979010.8918211;0.10887694358825684;0.0;0.0;0.0;-0.0;-3.8284104617970396;-0.7628790407225148;0.37112681214407406
2026-05-05_13:03:31:115715;1777979011.1057746;90.0465638330263;1.0698525485558235;0.45023281916513147;0.009303065639615856;0.45023281916513147;0.009303065639615856;3.903679174160029;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843516666666;10.71968205;0.0;59.90843516666666;10.71968205;0.0;1777979011.1057746;31.951;0.0;0.67;-0.439;2.287;21.264;7.056;4.063;1.88;59.90850115;10.719670616666667;0.0;-7.3512513088798155;0.6397421523970699;4.266352521042904e-06;1777979011.000698;0.10507655143737793;0.0;0.0;0.0;-0.0;-3.8284104617970396;-0.7628790407225148;0.37112681214407406
2026-05-05_13:03:31:251094;1777979011.231908;92.93993311897992;0.6722612473556605;0.4646996655948996;0.005845749977005744;0.4646996655948996;0.005845749977005744;4.0306076980277945;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.908436216666665;10.71968315;0.0;59.908436216666665;10.71968315;0.0;1777979011.231908;28.525;1.0479800570927826;0.67;0.617;2.659;21.496;3.156;0.489;0.733;59.90850115;10.719670616666667;0.0;-7.234270031858665;0.7012916668969531;4.137983006025081e-06;1777979011.1057746;0.12613344192504883;0.0;0.0;0.0;-0.0;-3.9453917388181905;-0.824428555222398;0.375175976008701
2026-05-05_13:03:31:348827;1777979011.3488274;95.62830327340203;0.9005008745649034;0.47814151636701013;0.007830442387520899;0.47814151636701013;0.007830442387520899;4.153019233717264;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843721666667;10.7196843;0.0;59.90843721666667;10.7196843;0.0;1777979011.3488274;26.724;1.1004014541910045;0.67;0.661;2.623;21.516;-0.092;-0.677;0.281;59.90850115;10.719670616666667;0.0;-7.122859288292864;0.7656388846052846;4.020651346969828e-06;1777979011.231908;0.11691927909851074;0.0;0.0;0.0;-0.0;-4.056802482383991;-0.8887757729307295;0.37552504185909985
2026-05-05_13:03:31:497617;1777979011.4777696;95.62776901549569;0.9351896750975764;0.47813884507747845;0.008132084131283274;0.47813884507747845;0.008132084131283274;4.153019233717264;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843721666667;10.7196843;0.0;59.90843721666667;10.7196843;0.0;1777979011.4777696;24.874;0.0;0.67;0.29;2.42;21.515;-4.053;-2.064;0.117;59.90850115;10.719670616666667;0.0;-7.122859288292864;0.7656388846052846;4.020651346969828e-06;1777979011.3488274;0.12894225120544434;0.0;0.0;0.0;-0.0;-4.056802482383991;-0.8887757729307295;0.3755075885665802
2026-05-05_13:03:31:591312;1777979011.5913126;98.46009271679169;0.9213812172533096;0.49230046358395846;0.008012010584811387;0.49230046358395846;0.008012010584811387;4.282209827637941;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843828333333;10.719685383333333;0.0;59.90843828333333;10.719685383333333;0.0;1777979011.5913126;24.115;1.1749296097927067;0.67;-0.404;2.146;21.526;-6.081;-2.398;0.341;59.90850115;10.719670616666667;0.0;-7.004021162444483;0.8262558222004732;3.8968594808785895e-06;1777979011.4777696;0.11354303359985352;0.0;0.0;0.0;-0.0;-4.1756406082323725;-0.9493927105259181;0.3756995747842993
2026-05-05_13:03:31:730845;1777979011.7258224;101.62992846792928;-1.0351616344003898;0.5081496423396463;-0.009001405516525129;0.5081496423396463;-0.009001405516525129;4.424839334147052;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843948333333;10.719686366666666;0.0;59.90843948333333;10.719686366666666;0.0;1777979011.7258224;25.052;1.074808817858108;0.67;-1.339;1.763;21.613;-4.268;-1.989;0.852;59.90850115;10.719670616666667;0.0;-6.870328273520281;0.8812773406155887;3.7582077601072683e-06;1777979011.5913126;0.13450980186462402;0.0;0.0;0.0;-0.0;-4.309333497156574;-1.0044142289410336;0.3772180112335346
2026-05-05_13:03:31:825910;1777979011.8175397;101.66454477007608;0.0;0.5083227238503804;0.0;0.5083227238503804;0.0;4.424839334147052;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843948333333;10.719686366666666;0.0;59.90843948333333;10.719686366666666;0.0;1777979011.8175397;26.394;0.0;0.67;-1.639;1.632;21.674;-3.167;-1.392;0.876;59.90850115;10.719670616666667;0.0;-6.870328273520281;0.8812773406155887;3.7582077601072683e-06;1777979011.7258224;0.09171724319458008;0.0;0.0;0.0;-0.0;-4.309333497156574;-1.0044142289410336;0.3782826620772508
2026-05-05_13:03:32:054842;1777979012.0526104;101.66454477007608;0.0;0.5083227238503804;0.0;0.5083227238503804;0.0;4.424839334147052;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90843948333333;10.719686366666666;0.0;59.90843948333333;10.719686366666666;0.0;1777979011.8175397;26.394;0.0;0.67;-1.639;1.632;21.674;-3.167;-1.392;0.876;59.90850115;10.719670616666667;0.0;-6.870328273520281;0.8812773406155887;3.7582077601072683e-06;1777979011.8175397;0.23507070541381836;0.0;0.0;0.0;-0.0;-4.309333497156574;-1.0044142289410336;0.3782826620772508
2026-05-05_13:03:32:075997;1777979012.0759974;108.84537978371013;0.0;0.5442268989185507;0.0;0.5442268989185507;0.0;4.749377577719919;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.9084422;10.719688683333333;0.0;59.9084422;10.719688683333333;0.0;1777979012.0759974;27.996;1.2739277251227157;0.67;-1.101;1.879;21.797;5.733;1.536;0.232;59.90850115;10.719670616666667;0.0;-6.567662424455532;1.010904295319497;3.458714481041625e-06;1777979012.0526104;0.02338695526123047;0.0;0.0;0.0;-0.0;-4.611999346221323;-1.134041183644942;0.38042941705720423
2026-05-05_13:03:32:195321;1777979012.1889288;108.83202256844558;0.0;0.5441601128422279;0.0;0.5441601128422279;0.0;4.749377577719919;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.9084422;10.719688683333333;0.0;59.9084422;10.719688683333333;0.0;1777979012.1889288;27.199;0.0;0.67;-0.573;1.974;21.775;7.056;1.053;-0.231;59.90850115;10.719670616666667;0.0;-6.567662424455532;1.010904295319497;3.458714481041625e-06;1777979012.0759974;0.11293148994445801;0.0;0.0;0.0;-0.0;-4.611999346221323;-1.134041183644942;0.38004544462176515
2026-05-05_13:03:32:290407;1777979012.2904077;113.09077931771967;0.0;0.5654538965885983;0.0;0.5654538965885983;0.0;4.946272038635861;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90844383333334;10.719690183333334;0.0;59.90844383333334;10.719690183333334;0.0;1777979012.2904077;26.292;1.9747392324255972;0.67;0.281;1.951;21.688;7.094;-0.604;-0.654;59.90850115;10.719670616666667;0.0;-6.385691541246334;1.0948354100150561;3.287852050171125e-06;1777979012.1889288;0.10147881507873535;0.0;0.0;0.0;-0.0;-4.793970229430521;-1.217972298340501;0.37852700817253027
2026-05-05_13:03:32:450773;1777979012.4411159;113.09077931771967;0.0;0.5654538965885983;0.0;0.5654538965885983;0.0;4.946272038635861;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90844383333334;10.719690183333334;0.0;59.90844383333334;10.719690183333334;0.0;1777979012.4411159;25.847;0.0;0.67;0.281;1.951;21.688;7.094;-0.604;-0.654;59.90850115;10.719670616666667;0.0;-6.385691541246334;1.0948354100150561;3.287852050171125e-06;1777979012.2904077;0.15070819854736328;0.0;0.0;0.0;-0.0;-4.793970229430521;-1.217972298340501;0.37852700817253027
2026-05-05_13:03:32:695739;1777979012.6568868;113.09077931771967;0.0;0.5654538965885983;0.0;0.5654538965885983;0.0;4.946272038635861;0.3931044980769314;-11.179661770676855;-0.1231368883254449;59.90844383333334;10.719690183333334;0.0;59.90844383333334;10.719690183333334;0.0;1777979012.4411159;25.847;0.0;0.67;0.281;1.951;21.688;7.094;-0.604;-0.654;59.90850115;10.719670616666667;0.0;-6.385691541246334;1.0948354100150561;3.287852050171125e-06;1777979012.4411159;0.21577095985412598;0.0;0.0;0.0;-0.0;-4.793970229430521;-1.217972298340501;0.37852700817253027
2026-05-05_13:03:32:702148;1777979012.6981652;-47.173236076523594;0.0;-0.23586618038261797;0.0;-0.23586618038261797;0.0;5.423517190480165;-2.8791109734929385;-11.179661770676855;-0.1231368883254449;59.908447816666666;10.719693566666667;0.0;59.908447816666666;10.719693566666667;0.0;1777979012.6981652;24.103;1.8769855266047446;0.67;-0.807;3.209;21.791;-8.257;8.351;1.382;59.90850115;10.719670616666667;0.0;-5.941905406573226;1.2841466601202125;2.893571597439859e-06;1777979012.6568868;0.04127836227416992;0.0;0.0;0.0;-0.0;-5.237756364103629;-1.4072835484456574;0.3803246973020844
